fn,rmsd
Triple_cSH_cSH_UCA_rpr.pdb,4.52
Triple_cSH_cSS_UUG_rpr.pdb,4.52
Triple_tWW_cSH_UGG_rpr.pdb,4.52
Triple_cSH_cSH_GGA_rpr.pdb,4.52
Triple_tWW_cSS_CGU_rpr.pdb,4.52
Triple_cSH_cSH_CUU_rpr.pdb,4.53
Triple_tSW_cSW_UAC_rpr.pdb,4.53
Triple_cSH_cSS_CCA_rpr.pdb,4.53
Triple_cWW_cSS_GAC_rpr.pdb,4.53
Triple_tSW_cSS_UGG_rpr.pdb,4.53
Triple_tSW_cSH_AAC_rpr.pdb,4.53
Triple_cSH_cSS_CUU_rpr.pdb,4.53
Triple_tSW_cSH_UCU_rpr.pdb,4.53
Triple_tHW_cSW_AAU_rpr.pdb,4.53
Triple_tSW_cSH_GAC_exemplar_rpr.pdb,4.53
Triple_cSH_cSS_ACA_rpr.pdb,4.54
Triple_tSH_cSW_GGA_rpr.pdb,4.54
Triple_cSH_cSS_UUA_rpr.pdb,4.54
Triple_cSH_tSW_AGA_rpr.pdb,4.54
Triple_tSH_cSH_CCU_rpr.pdb,4.54
Triple_cSH_cSW_CAU_rpr.pdb,4.54
Triple_tWW_cSW_CAC_rpr.pdb,4.54
Triple_cSH_cSS_CAA_rpr.pdb,4.54
Triple_tSH_cSW_UCC_rpr.pdb,4.54
Triple_cSW_cHH_ACG_rpr.pdb,4.54
Triple_tHW_cSS_GUG_rpr.pdb,4.55
Triple_tHH_cSW_ACU_rpr.pdb,4.55
Triple_cSH_cSH_CCC_rpr.pdb,4.55
Triple_tSH_cSS_GAC_rpr.pdb,4.55
Triple_tWH_tSH_GGA_rpr.pdb,4.55
Triple_cWW_cSS_UGG_exemplar_rpr.pdb,4.55
Triple_tHH_cSH_ACC_rpr.pdb,4.55
Triple_tHH_cSW_CUU_rpr.pdb,4.56
Triple_tWH_tSW_AAU_rpr.pdb,4.56
Triple_cWH_tSW_UUA_rpr.pdb,4.56
Triple_tHH_tSH_CAC_rpr.pdb,4.56
Triple_tHW_cSS_UUA_rpr.pdb,4.56
Triple_cWH_tSH_AGG_rpr.pdb,4.56
Triple_cWH_cSW_UUU_rpr.pdb,4.56
Triple_cHH_tSW_GAU_rpr.pdb,4.56
Triple_tWW_cSW_UGU_rpr.pdb,4.56
Triple_cWH_cSW_CCG_rpr.pdb,4.56
Triple_cWW_cSS_GAA_rpr.pdb,4.57
Triple_tSH_cSH_GGG_rpr.pdb,4.57
Triple_tSH_cSH_GAA_rpr.pdb,4.57
Triple_tSW_cSS_AAU_rpr.pdb,4.57
Triple_tHH_cSS_GGU_rpr.pdb,4.58
Triple_tSH_cSS_GAA_rpr.pdb,4.58
Triple_tWW_cSH_GGC_rpr.pdb,4.58
Triple_cSW_cHH_GCG_rpr.pdb,4.58
Triple_cWW_cHH_CCG_rpr.pdb,4.58
Triple_tSW_cSS_GCA_rpr.pdb,4.58
Triple_cHH_tSW_AGA_rpr.pdb,4.58
Triple_tWW_cSW_GGC_rpr.pdb,4.58
Triple_cHW_cSS_AGC_rpr.pdb,4.58
Triple_cSH_cSW_AAU_rpr.pdb,4.59
Triple_tWH_tSW_CAC_rpr.pdb,4.59
Triple_cSH_cSW_AAC_rpr.pdb,4.59
Triple_tHW_cSH_UGU_rpr.pdb,4.59
Triple_cWH_tSH_CGU_rpr.pdb,4.59
Triple_tSH_cSS_UAG_rpr.pdb,4.59
Triple_tHH_tSS_GGG_rpr.pdb,4.59
Triple_tSW_cSS_CAU_rpr.pdb,4.59
Triple_cSH_tSH_GAC_rpr.pdb,4.59
Triple_cHW_cHW_GGU_rpr.pdb,4.6
Triple_tWW_cSS_GUA_rpr.pdb,4.6
Triple_cWH_tSH_CUC_rpr.pdb,4.6
Triple_tSW_cSS_GAU_rpr.pdb,4.6
Triple_tSW_cSH_CAA_rpr.pdb,4.6
Triple_cSH_cSS_GUU_rpr.pdb,4.6
Triple_cSH_cSH_GCA_rpr.pdb,4.6
Triple_tSW_cSS_UGU_rpr.pdb,4.6
Triple_tHH_cSW_AGG_rpr.pdb,4.6
Triple_cSH_cSH_ACA_rpr.pdb,4.6
Triple_tHH_cSW_UCG_rpr.pdb,4.6
Triple_cWH_cSS_UAG_exemplar_rpr.pdb,4.6
Triple_tSH_cSS_CAU_rpr.pdb,4.61
Triple_cSH_cSH_CUA_rpr.pdb,4.61
Triple_tHH_cSS_UAC_exemplar_rpr.pdb,4.61
Triple_tSH_cSS_AUU_rpr.pdb,4.61
Triple_tSH_cSS_AAU_rpr.pdb,4.61
Triple_tHH_tSS_GGA_rpr.pdb,4.61
Triple_tSW_cSH_UAC_rpr.pdb,4.61
Triple_cSH_cSW_GCA_rpr.pdb,4.61
Triple_tWH_tSW_UAC_rpr.pdb,4.61
Triple_cHH_cSH_CGG_rpr.pdb,4.61
Triple_cSH_cSS_UCA_rpr.pdb,4.61
Triple_tSW_cSS_GCG_rpr.pdb,4.62
Triple_cWH_cSS_UAA_exemplar_rpr.pdb,4.62
Triple_cSH_cSS_UUU_rpr.pdb,4.62
Triple_tWW_cSS_UAG_rpr.pdb,4.62
Triple_tWW_cSS_GUG_rpr.pdb,4.62
Triple_tHH_tSW_GCA_rpr.pdb,4.62
Triple_tHH_cSW_AGA_rpr.pdb,4.62
Triple_cWH_tSH_UGG_rpr.pdb,4.62
Triple_cWH_cSW_CUG_rpr.pdb,4.63
Triple_tWH_tSH_GUA_rpr.pdb,4.63
Triple_tWH_cSW_CAA_rpr.pdb,4.63
Triple_cHH_cSH_AGA_rpr.pdb,4.63
Triple_tSH_cSH_GUA_rpr.pdb,4.63
Triple_tSH_cSH_CAA_rpr.pdb,4.63
Triple_tHW_cSH_AAC_rpr.pdb,4.63
Triple_cSH_cSS_GGA_rpr.pdb,4.63
Triple_tSW_cSS_GCU_rpr.pdb,4.63
Triple_tSW_cSS_AAC_rpr.pdb,4.63
Triple_cSH_cSW_ACA_rpr.pdb,4.63
Triple_tSH_cSS_AAC_rpr.pdb,4.64
Triple_tHH_tSH_UAC_rpr.pdb,4.64
Triple_tWH_cSH_UAG_rpr.pdb,4.64
Triple_tWH_cSW_UAA_rpr.pdb,4.64
Triple_cSH_cSH_AUA_rpr.pdb,4.64
Triple_cSH_cSH_CAA_rpr.pdb,4.64
Triple_cHH_cSS_CGA_rpr.pdb,4.64
Triple_cSH_cSH_GUA_rpr.pdb,4.64
Triple_cSH_cSS_GUC_rpr.pdb,4.64
Triple_tHW_cSS_UUG_rpr.pdb,4.65
Triple_cSH_tSW_ACA_rpr.pdb,4.65
Triple_tHH_cSW_AAG_rpr.pdb,4.65
Triple_tHW_cSS_ACA_rpr.pdb,4.65
Triple_tHW_cSS_ACG_rpr.pdb,4.65
Triple_cWH_tSH_GGA_rpr.pdb,4.65
Triple_tSH_cSW_GGU_rpr.pdb,4.65
Triple_cWW_cSS_UCC_rpr.pdb,4.65
Triple_cSH_cSS_GGC_rpr.pdb,4.66
Triple_tWW_cSS_UUU_rpr.pdb,4.66
Triple_tSH_cSH_AAA_rpr.pdb,4.66
Triple_cWH_tSW_AUC_rpr.pdb,4.66
Triple_tHW_cSS_ACU_rpr.pdb,4.66
Triple_cSH_cSW_ACC_rpr.pdb,4.66
Triple_cSH_cSH_UUU_rpr.pdb,4.66
Triple_cSH_cSH_UUC_rpr.pdb,4.66
Triple_tSH_cSW_GGC_rpr.pdb,4.66
Triple_tSH_cSS_ACG_rpr.pdb,4.66
Triple_tSH_cSS_AUG_rpr.pdb,4.66
Triple_tHH_cSH_AGG_rpr.pdb,4.67
Triple_cWW_cSS_GAG_rpr.pdb,4.67
Triple_cSH_cSH_CCU_rpr.pdb,4.67
Triple_tSH_cSS_CAC_rpr.pdb,4.67
Triple_tWW_cSW_UGC_rpr.pdb,4.67
Triple_tSW_cSS_AAA_rpr.pdb,4.67
Triple_cWH_cSW_UGC_rpr.pdb,4.67
Triple_cSH_cSH_GUC_rpr.pdb,4.67
Triple_tHW_cSS_GCG_rpr.pdb,4.67
Triple_cSW_cHH_CCG_rpr.pdb,4.67
Triple_tSH_cSH_UCU_rpr.pdb,4.67
Triple_tSH_cSS_AAA_rpr.pdb,4.67
Triple_cSH_cSH_GUU_rpr.pdb,4.68
Triple_cWH_cSS_UAC_exemplar_rpr.pdb,4.68
Triple_tHW_cSS_GCA_rpr.pdb,4.69
Triple_tSW_cHH_CCG_rpr.pdb,4.69
Triple_tSH_cSS_GAG_rpr.pdb,4.69
Triple_tWW_cSH_UGC_rpr.pdb,4.69
Triple_tHW_cSS_GCU_rpr.pdb,4.69
Triple_tSH_cSS_ACU_rpr.pdb,4.69
Triple_cWW_cSS_UGC_rpr.pdb,4.69
Triple_tSW_cSS_CAC_rpr.pdb,4.69
Triple_tWW_cSW_AAC_exemplar_rpr.pdb,4.7
Triple_cWH_tSH_CUA_rpr.pdb,4.7
Triple_tSW_cSS_GAC_rpr.pdb,4.7
Triple_tSH_cSS_CAA_rpr.pdb,4.7
Triple_tSH_cSS_CCG_rpr.pdb,4.71
Triple_cWH_cSH_UAC_rpr.pdb,4.71
Triple_tWH_tSW_GUG_rpr.pdb,4.71
Triple_cWH_tSH_GAU_rpr.pdb,4.71
Triple_tWH_tSW_GGC_rpr.pdb,4.71
Triple_cWH_tSH_UAC_rpr.pdb,4.71
Triple_tSW_cSS_CAA_rpr.pdb,4.71
Triple_tHH_cSS_GGG_rpr.pdb,4.71
Triple_cHH_cSW_CGA_rpr.pdb,4.71
Triple_tWW_cSW_GGU_rpr.pdb,4.72
Triple_tHH_tSW_AAC_rpr.pdb,4.72
Triple_tHH_cSH_AAG_rpr.pdb,4.72
Triple_tWW_cSS_UUA_rpr.pdb,4.72
Triple_cSH_cSS_CUC_rpr.pdb,4.72
Triple_tWH_tSH_UGU_rpr.pdb,4.72
Triple_tSW_cHH_UCG_rpr.pdb,4.72
Triple_tSW_cSS_GAA_rpr.pdb,4.73
Triple_tSW_cSH_GAA_rpr.pdb,4.73
Triple_tWW_cSW_AAU_rpr.pdb,4.73
Triple_cSH_cSW_GGC_rpr.pdb,4.74
Triple_tWH_tSW_GUA_rpr.pdb,4.74
Triple_cSH_cSW_CUA_rpr.pdb,4.74
Triple_tHH_cSW_CGU_rpr.pdb,4.74
Triple_tSH_cSS_ACA_rpr.pdb,4.74
Triple_cHH_cSW_AGU_rpr.pdb,4.74
Triple_tHH_tSW_GAA_rpr.pdb,4.74
Triple_tSH_cSS_CCU_rpr.pdb,4.75
Triple_tWW_cSW_AAC_rpr.pdb,4.75
Triple_cSH_cSS_UUC_rpr.pdb,4.75
Triple_cSH_cSW_CAC_rpr.pdb,4.75
Triple_cHW_cHH_GCG_rpr.pdb,4.75
Triple_cWH_tSH_UGA_rpr.pdb,4.75
Triple_cSW_cHH_UCG_rpr.pdb,4.75
Triple_cSH_tSW_UCA_rpr.pdb,4.76
Triple_tHH_cSH_CGA_rpr.pdb,4.76
Triple_cSH_cSH_UUA_rpr.pdb,4.76
Triple_tHW_cSS_GAU_rpr.pdb,4.76
Triple_tHW_cSH_GAA_rpr.pdb,4.76
Triple_tHW_cSS_GGG_rpr.pdb,4.76
Triple_cSH_cSS_CCA_exemplar_rpr.pdb,4.76
Triple_cSH_cSS_AUC_rpr.pdb,4.77
Triple_tHH_cSH_GCA_rpr.pdb,4.77
Triple_tHH_tSH_UCC_rpr.pdb,4.77
Triple_cWH_tSW_GAU_rpr.pdb,4.77
Triple_cWH_cSH_UAA_rpr.pdb,4.77
Triple_tSW_cSS_AAG_rpr.pdb,4.78
Triple_cSH_tSW_CCA_rpr.pdb,4.78
Triple_tSH_cSS_AAG_rpr.pdb,4.78
Triple_cSH_cSS_AGA_rpr.pdb,4.78
Triple_tWH_cSW_CGG_rpr.pdb,4.78
Triple_cHH_tSH_GAC_rpr.pdb,4.78
Triple_tWH_tSH_AAC_rpr.pdb,4.78
Triple_cWH_tSW_GGC_rpr.pdb,4.79
Triple_cSH_cSS_AUU_rpr.pdb,4.79
Triple_cWH_tSW_CUG_rpr.pdb,4.79
Triple_cWH_cSH_CGA_rpr.pdb,4.79
Triple_tWH_tSH_GGU_rpr.pdb,4.79
Triple_cHH_cSS_CGC_rpr.pdb,4.8
Triple_cWH_cSH_UGG_rpr.pdb,4.8
Triple_cSH_cSW_AUC_rpr.pdb,4.8
Triple_cSH_cSS_AGC_rpr.pdb,4.8
Triple_tHH_cSH_AGC_rpr.pdb,4.8
Triple_cSH_cSH_AAA_rpr.pdb,4.81
Triple_tWH_tSW_CCA_rpr.pdb,4.81
Triple_tSW_cSH_AAA_rpr.pdb,4.81
Triple_tSH_cSS_CAG_rpr.pdb,4.81
Triple_tHW_cSS_GGU_rpr.pdb,4.82
Triple_cSH_tSW_GGA_rpr.pdb,4.82
Triple_tSW_cSS_GCC_rpr.pdb,4.82
Triple_tSW_cSS_CAG_rpr.pdb,4.82
Triple_cWH_tSW_UGC_rpr.pdb,4.82
Triple_tSW_cSS_CCG_rpr.pdb,4.82
Triple_tSW_cSS_ACA_rpr.pdb,4.82
Triple_tWW_cSH_GGU_rpr.pdb,4.82
Triple_cWW_cSS_AGU_rpr.pdb,4.82
Triple_cWW_cSS_AGG_rpr.pdb,4.82
Triple_tSH_cSH_GGC_rpr.pdb,4.82
Triple_tHH_cSW_AAA_rpr.pdb,4.82
Triple_cWH_tSH_AGA_rpr.pdb,4.82
Triple_tWH_cSW_CGU_rpr.pdb,4.82
Triple_tWH_cSW_UUC_rpr.pdb,4.82
Triple_tSW_cSS_UCG_rpr.pdb,4.83
Triple_cWH_tSH_GGU_rpr.pdb,4.83
Triple_cSH_cSW_UCC_rpr.pdb,4.83
Triple_cSH_cSW_UCA_rpr.pdb,4.83
Triple_tWW_cSS_UUG_rpr.pdb,4.84
Triple_tSH_cSS_CCA_rpr.pdb,4.84
Triple_tWW_cSS_ACA_rpr.pdb,4.84
Triple_tSW_cSS_GAG_rpr.pdb,4.84
Triple_tSW_cSS_CCU_rpr.pdb,4.84
Triple_tHW_cSS_GAC_rpr.pdb,4.84
Triple_tWW_cSH_UGU_rpr.pdb,4.84
Triple_cSH_cSW_AGC_rpr.pdb,4.84
Triple_cWH_tSW_CCG_rpr.pdb,4.85
Triple_cSH_cSW_GGG_rpr.pdb,4.85
Triple_cSH_cSW_GCC_rpr.pdb,4.85
Triple_cSH_cSW_GAA_rpr.pdb,4.85
Triple_tHH_cSW_AAU_exemplar_rpr.pdb,4.85
Triple_tSW_cSS_UCU_rpr.pdb,4.85
Triple_tHH_tSW_CGA_rpr.pdb,4.85
Triple_tWH_cSW_UAU_rpr.pdb,4.85
Triple_tHH_cSW_AGC_rpr.pdb,4.85
Triple_tHW_cSS_GAA_rpr.pdb,4.86
Triple_cSH_cSH_GAU_rpr.pdb,4.86
Triple_tWH_cSS_UGU_rpr.pdb,4.86
Triple_cWH_cSW_CCU_rpr.pdb,4.86
Triple_cSH_cSW_CCC_rpr.pdb,4.86
Triple_tSH_cSS_UCG_rpr.pdb,4.87
Triple_tSW_cSS_CGC_rpr.pdb,4.87
Triple_tWH_cSH_UAC_rpr.pdb,4.87
Triple_tSW_cSS_CCA_rpr.pdb,4.87
Triple_tWW_cSH_AAC_rpr.pdb,4.88
Triple_tSW_cSS_UCA_rpr.pdb,4.88
Triple_tWH_cSH_CGG_rpr.pdb,4.88
Triple_cSH_cSW_AGG_rpr.pdb,4.88
Triple_cSH_cSH_GGU_rpr.pdb,4.88
Triple_cHH_cSH_CGC_rpr.pdb,4.88
Triple_tWW_cHH_UCG_rpr.pdb,4.88
Triple_cWH_cSH_CCC_rpr.pdb,4.88
Triple_tWH_cSH_AGA_rpr.pdb,4.88
Triple_cWH_cSS_CGA_rpr.pdb,4.89
Triple_tWH_cSS_UGG_rpr.pdb,4.89
Triple_tWW_cSS_CGC_rpr.pdb,4.89
Triple_tHH_tSW_UCG_rpr.pdb,4.89
Triple_cSH_cSW_UUA_rpr.pdb,4.89
Triple_tHH_tSW_GGU_rpr.pdb,4.89
Triple_tHH_cSH_GAU_rpr.pdb,4.9
Triple_cHH_cSH_CGU_rpr.pdb,4.9
Triple_tWH_cSW_CAU_rpr.pdb,4.9
Triple_tWW_cSS_ACG_rpr.pdb,4.9
Triple_tSH_cSS_GUA_rpr.pdb,4.9
Triple_tSH_cSH_GGU_rpr.pdb,4.9
Triple_cSH_cSH_GCU_rpr.pdb,4.9
Triple_cSH_cSH_GGG_rpr.pdb,4.9
Triple_tWH_cSH_UGA_rpr.pdb,4.9
Triple_cSH_cSH_UCU_rpr.pdb,4.9
Triple_tWW_cSS_ACU_rpr.pdb,4.91
Triple_tHW_cSS_UGA_rpr.pdb,4.91
Triple_cSH_cSH_AGU_rpr.pdb,4.91
Triple_tSH_cSS_UCU_rpr.pdb,4.91
Triple_tWH_cSS_UUC_rpr.pdb,4.91
Triple_cWH_cSS_CGC_rpr.pdb,4.91
Triple_tSW_cSS_UAU_rpr.pdb,4.91
Triple_cWH_cSS_AGU_rpr.pdb,4.92
Triple_tHH_cSH_GGU_rpr.pdb,4.92
Triple_tHH_cSW_GCA_rpr.pdb,4.92
Triple_tSW_cSS_ACG_rpr.pdb,4.93
Triple_cSH_cSH_AGC_rpr.pdb,4.93
Triple_tSW_cSS_ACU_rpr.pdb,4.93
Triple_cWH_tSW_AGC_rpr.pdb,4.93
Triple_cWH_cSW_CUU_rpr.pdb,4.93
Triple_cSH_cSS_UAU_rpr.pdb,4.93
Triple_cSH_cSW_GUA_rpr.pdb,4.93
Triple_tWW_cSH_CAA_rpr.pdb,4.94
Triple_tWH_cSW_CGC_rpr.pdb,4.94
Triple_tHH_cSH_AGU_rpr.pdb,4.94
Triple_cWH_tSW_CGA_rpr.pdb,4.94
Triple_tSH_cSS_GUU_rpr.pdb,4.94
Triple_tHH_cSW_AAU_rpr.pdb,4.94
Triple_tWH_cSH_CCA_rpr.pdb,4.94
Triple_tSW_cSS_ACC_rpr.pdb,4.95
Triple_tWH_cSW_UAC_rpr.pdb,4.95
Triple_cSH_cSH_ACU_rpr.pdb,4.95
Triple_tSW_cSS_UAC_rpr.pdb,4.95
Triple_tWH_cSW_CGA_rpr.pdb,4.96
Triple_tSH_cSS_UCA_rpr.pdb,4.96
Triple_tSW_cSH_UAA_rpr.pdb,4.96
Triple_tHH_cSH_AAC_rpr.pdb,4.96
Triple_cWH_tSW_CUA_rpr.pdb,4.96
Triple_cWH_cSW_UGA_rpr.pdb,4.96
Triple_cWH_tSH_UGU_rpr.pdb,4.96
Triple_cSH_cSH_AGG_rpr.pdb,4.97
Triple_tSH_cSS_AAC_exemplar_rpr.pdb,4.97
Triple_tWH_cSS_UAG_exemplar_rpr.pdb,4.97
Triple_cWH_cSW_AGU_rpr.pdb,4.97
Triple_tSW_cSS_UAA_rpr.pdb,4.97
Triple_tHW_cSH_AAA_rpr.pdb,4.97
Triple_tHH_cSW_AUA_rpr.pdb,4.98
Triple_tHH_tSW_ACA_rpr.pdb,4.98
Triple_cWW_cHS_AAG_rpr.pdb,4.98
Triple_cWH_cSS_AGG_rpr.pdb,4.98
Triple_tWH_cSH_UAC_exemplar_rpr.pdb,4.98
Triple_tHW_cSS_GAG_rpr.pdb,4.98
Triple_tWH_cSH_GGA_rpr.pdb,4.99
Triple_tWW_cHH_CCG_rpr.pdb,4.99
Triple_tHH_cSS_GGC_rpr.pdb,4.99
Triple_tSH_cSS_GAC_exemplar_rpr.pdb,4.99
Triple_tHH_cSH_GGC_rpr.pdb,4.99
Triple_tWH_cSS_UAC_rpr.pdb,4.99
Triple_tHH_cSW_UCU_rpr.pdb,4.99
Triple_cSH_cSS_UAC_rpr.pdb,4.99
Triple_cSH_cSW_GAG_rpr.pdb,4.99
Triple_tSH_cSS_GUG_rpr.pdb,4.99
Triple_cWH_cSH_UAU_rpr.pdb,5.0
Triple_cWH_cSW_UGG_rpr.pdb,5.0
Triple_tHH_cSH_GAG_rpr.pdb,5.0
Triple_tWH_cSW_CAC_rpr.pdb,5.0
Triple_tWH_cSS_UAU_rpr.pdb,5.0
Triple_tWH_cSW_UUA_rpr.pdb,5.01
Triple_tWH_cSH_CAC_rpr.pdb,5.01
Triple_tHH_cSH_CAU_rpr.pdb,5.01
Triple_tSW_cSS_UGC_rpr.pdb,5.01
Triple_tHW_cSS_ACC_rpr.pdb,5.01
Triple_tWH_cSS_UAA_exemplar_rpr.pdb,5.01
Triple_tHH_cSH_UCC_rpr.pdb,5.01
Triple_cSH_cSS_UAA_rpr.pdb,5.01
Triple_cSH_cSS_GCG_rpr.pdb,5.02
Triple_tHH_tSW_UAA_rpr.pdb,5.02
Triple_tHH_cSW_ACA_rpr.pdb,5.02
Triple_cSH_cSW_AGA_rpr.pdb,5.03
Triple_cSH_cSW_CCA_rpr.pdb,5.04
Triple_cWH_tSW_UGA_rpr.pdb,5.04
Triple_tHW_cSS_AAU_rpr.pdb,5.04
Triple_tHH_cSW_AAA_exemplar_rpr.pdb,5.04
Triple_cWH_cSS_CCG_rpr.pdb,5.04
Triple_cSH_cSS_AUG_rpr.pdb,5.04
Triple_cWH_tSH_AUC_rpr.pdb,5.04
Triple_tWH_cSW_CCA_rpr.pdb,5.04
Triple_cWH_cSW_UAU_rpr.pdb,5.04
Triple_cWH_cSH_CGC_rpr.pdb,5.05
Triple_cWH_cSH_CGU_rpr.pdb,5.05
Triple_tWH_cSW_UGU_rpr.pdb,5.05
Triple_tWH_cSS_UAA_rpr.pdb,5.05
Triple_tHH_tSW_GAC_rpr.pdb,5.05
Triple_cWH_tSH_AGU_rpr.pdb,5.06
Triple_cWH_cSW_UAG_rpr.pdb,5.06
Triple_cSH_cSH_GGC_rpr.pdb,5.07
Triple_tSW_cSS_UAG_rpr.pdb,5.08
Triple_tHH_cSS_GGA_rpr.pdb,5.08
Triple_cWH_cSH_UGA_rpr.pdb,5.08
Triple_tHH_tSW_CAA_rpr.pdb,5.08
Triple_cWH_cSW_AUG_rpr.pdb,5.08
Triple_tHH_cSW_GAG_rpr.pdb,5.08
Triple_cWH_cSW_CUC_rpr.pdb,5.09
Triple_cSH_cSS_GCU_rpr.pdb,5.09
Triple_tWH_cSH_UUC_rpr.pdb,5.09
Triple_cSH_cSS_AUA_rpr.pdb,5.09
Triple_tHW_cSS_GCC_rpr.pdb,5.09
Triple_tHH_cSW_AUC_rpr.pdb,5.1
Triple_tHH_tSH_GGG_rpr.pdb,5.1
Triple_tHH_cSH_AUC_rpr.pdb,5.1
Triple_tWH_cSS_UAG_rpr.pdb,5.1
Triple_cSH_cSS_UAG_rpr.pdb,5.11
Triple_tHH_cSH_GCU_rpr.pdb,5.11
Triple_tWW_cSS_ACC_rpr.pdb,5.11
Triple_cWH_tSH_GAC_rpr.pdb,5.11
Triple_cWH_cSH_UAG_rpr.pdb,5.11
Triple_cHH_cSH_GAU_rpr.pdb,5.11
Triple_tWH_cSS_GGU_rpr.pdb,5.11
Triple_tHW_cSS_AAA_rpr.pdb,5.12
Triple_tHW_cSS_AAC_rpr.pdb,5.12
Triple_cWH_cSS_CCU_rpr.pdb,5.12
Triple_tSH_cSS_ACC_rpr.pdb,5.12
Triple_tWH_cSS_GGG_rpr.pdb,5.12
Triple_tWH_cSH_UUU_rpr.pdb,5.12
Triple_tHH_cSS_AUC_rpr.pdb,5.12
Triple_tWH_tSW_AGA_rpr.pdb,5.13
Triple_cWH_cSH_CCA_rpr.pdb,5.13
Triple_tHH_cSH_AUU_rpr.pdb,5.13
Triple_tSH_cSS_GGA_rpr.pdb,5.13
Triple_cWH_cSH_UUC_rpr.pdb,5.13
Triple_tWW_cSS_CAU_rpr.pdb,5.14
Triple_tHH_cSW_CAG_rpr.pdb,5.14
Triple_cWH_cSS_CCC_rpr.pdb,5.14
Triple_tHH_cSS_AAC_exemplar_rpr.pdb,5.14
Triple_tHH_cSW_AAC_rpr.pdb,5.14
Triple_tWH_cSW_GUU_rpr.pdb,5.15
Triple_cWH_cSH_UUU_rpr.pdb,5.15
Triple_tHH_tSH_GGA_rpr.pdb,5.15
Triple_cWH_cSS_CUA_rpr.pdb,5.15
Triple_cWW_cSS_AGC_rpr.pdb,5.15
Triple_cWH_cSH_GGA_rpr.pdb,5.16
Triple_tWW_cSS_UGA_rpr.pdb,5.16
Triple_cWH_tSH_AUA_rpr.pdb,5.16
Triple_tWW_cSS_GGA_rpr.pdb,5.16
Triple_cWH_cSS_CUG_rpr.pdb,5.16
Triple_cWH_cSW_UAC_rpr.pdb,5.16
Triple_tHH_cSH_GAC_rpr.pdb,5.17
Triple_tHH_cSW_CUA_rpr.pdb,5.17
Triple_tHH_cSH_UAU_rpr.pdb,5.17
Triple_cHW_cHH_CCG_rpr.pdb,5.17
Triple_cSH_cSS_UCA_exemplar_rpr.pdb,5.17
Triple_tHH_cSH_CUC_rpr.pdb,5.18
Triple_tWH_cSH_CGC_rpr.pdb,5.18
Triple_tHH_cSH_CAG_rpr.pdb,5.18
Triple_tHH_cSW_GAU_rpr.pdb,5.18
Triple_tWH_cSH_CGU_rpr.pdb,5.18
Triple_cWW_cHH_ACG_rpr.pdb,5.18
Triple_tHH_cSW_GCC_rpr.pdb,5.19
Triple_tHW_cSS_GGC_rpr.pdb,5.19
Triple_cWH_cSW_UUC_rpr.pdb,5.2
Triple_cWH_cSW_UAA_rpr.pdb,5.2
Triple_tWW_cSH_AAA_rpr.pdb,5.2
Triple_tHH_cSS_ACG_rpr.pdb,5.2
Triple_cSH_cSW_GGA_rpr.pdb,5.2
Triple_cWH_cSW_GGU_rpr.pdb,5.21
Triple_cHH_tSW_GAA_rpr.pdb,5.21
Triple_cWH_cSW_CGC_rpr.pdb,5.21
Triple_tHH_cSW_ACC_rpr.pdb,5.21
Triple_cSH_cSS_GCC_rpr.pdb,5.21
Triple_tHH_cSH_CUU_rpr.pdb,5.22
Triple_tHH_tSW_GGC_rpr.pdb,5.22
Triple_tHH_tSW_CAC_rpr.pdb,5.23
Triple_cHH_cSH_AGG_rpr.pdb,5.23
Triple_tWH_cSS_CAU_rpr.pdb,5.23
Triple_cHW_cHH_UCG_rpr.pdb,5.23
Triple_tSH_cSS_CCC_rpr.pdb,5.23
Triple_tHW_cSS_AAG_rpr.pdb,5.24
Triple_cWH_cSH_AGA_rpr.pdb,5.24
Triple_tWH_tSW_AAA_rpr.pdb,5.24
Triple_cWH_tSW_AUG_rpr.pdb,5.24
Triple_cHH_cSW_GAG_rpr.pdb,5.24
Triple_tHH_cSW_GAA_rpr.pdb,5.24
Triple_tSW_cSS_CCC_rpr.pdb,5.24
Triple_cWH_cSS_CUC_rpr.pdb,5.25
Triple_cWH_cSS_UUC_rpr.pdb,5.25
Triple_tWW_cSS_CAA_rpr.pdb,5.25
Triple_cWH_cSW_UUA_rpr.pdb,5.25
Triple_cSH_cSS_GCA_rpr.pdb,5.25
Triple_tHH_cSS_ACU_rpr.pdb,5.25
Triple_cWH_tSW_UAC_rpr.pdb,5.25
Triple_tWH_cSH_AAU_rpr.pdb,5.25
Triple_tWH_cSH_CCU_rpr.pdb,5.25
Triple_cWH_tSW_GGA_exemplar_rpr.pdb,5.26
Triple_tWH_cSW_CCC_rpr.pdb,5.26
Triple_tWH_cSS_CAC_rpr.pdb,5.26
Triple_tHH_cSH_ACA_rpr.pdb,5.26
Triple_tSW_cSS_UCC_rpr.pdb,5.26
Triple_cWH_cSS_CUU_rpr.pdb,5.27
Triple_tWH_cSW_GGU_rpr.pdb,5.27
Triple_tWW_cSS_CAC_rpr.pdb,5.27
Triple_tWH_cSH_UAA_rpr.pdb,5.28
Triple_tWH_cSW_AGU_rpr.pdb,5.28
Triple_tWH_cSS_CAA_rpr.pdb,5.28
Triple_cWH_tSW_CCA_rpr.pdb,5.28
Triple_tHH_cSH_UAG_rpr.pdb,5.28
