triple,instances,clashes,near,exists,contacts_bo,contacts_no_bk,contacts_rpr,clashscore_rpr,clashscore_no_bk,clashscore_bo,,,
tHW_cSW_UCC,0,0,0,0,,,,,,,,,
tHW_cSW_UCG,0,0,0,0,,,,,,,,,
tHW_cSW_UCU,0,0,0,0,,,,,,,,,
tHW_tHH_ACC,0,0,0,0,,,,,,,,,
tHW_tHH_AGA,0,0,0,0,,,,,,,,,
tHW_tHH_AGC,0,0,0,0,,,,,,,,,
tHW_tHH_AGG,0,0,0,0,,,,,,,,,
tHW_tHH_AGU,0,0,0,0,,,,,,,,,
tHW_tHH_AUG,0,0,0,0,,,,,,,,,
tHW_tHH_AUU,0,0,0,0,,,,,,,,,
tHW_tHH_CAA,0,0,0,0,,,,,,,,,
tHW_tHH_CAC,0,0,0,0,,,,,,,,,
tHW_tHH_CAG,0,0,0,0,,,,,,,,,
tHW_tHH_CAU,0,0,0,0,,,,,,,,,
tHW_tHH_CCC,0,0,0,0,,,,,,,,,
tHW_tHH_CGA,0,0,0,0,,,,,,,,,
tHW_tHH_CGC,0,0,0,0,,,,,,,,,
tHW_tHH_CGG,0,0,0,0,,,,,,,,,
tHW_tHH_CGU,0,0,0,0,,,,,,,,,
tHW_tHH_CUA,0,0,0,0,,,,,,,,,
tHW_tHH_CUC,0,0,0,0,,,,,,,,,
tHW_tHH_CUG,0,0,0,0,,,,,,,,,
tHW_tHH_CUU,0,0,0,0,,,,,,,,,
tHW_tHH_GCC,0,0,0,0,,,,,,,,,
tHW_tHH_GGU,0,0,0,0,,,,,,,,,
tHW_tHH_GUG,0,0,0,0,,,,,,,,,
tHW_tHH_GUU,0,0,0,0,,,,,,,,,
tHW_tHH_UAA,0,0,0,0,,,,,,,,,
tHW_tHH_UAC,0,0,0,0,,,,,,,,,
tHW_tHH_UAG,0,0,0,0,,,,,,,,,
tHW_tHH_UAU,0,0,0,0,,,,,,,,,
tHW_tHH_UCA,0,0,0,0,,,,,,,,,
tHW_tHH_UCC,0,0,0,0,,,,,,,,,
tHW_tHH_UCG,0,0,0,0,,,,,,,,,
tHW_tHH_UCU,0,0,0,0,,,,,,,,,
tHW_tHH_UGU,0,0,0,0,,,,,,,,,
tHW_tHH_UUG,0,0,0,0,,,,,,,,,
tHW_tHH_UUU,0,0,0,0,,,,,,,,,
tHW_tHS_ACG,0,0,0,0,,,,,,,,,
tHW_tHS_AGA,0,0,0,0,,,,,,,,,
tHW_tHS_AGC,0,0,0,0,,,,,,,,,
tHW_tHS_AGG,0,0,0,0,,,,,,,,,
tHW_tHS_AGU,0,0,0,0,,,,,,,,,
tHW_tHS_AUC,0,0,0,0,,,,,,,,,
tHW_tHS_AUU,0,0,0,0,,,,,,,,,
tHW_tHS_CAA,0,0,0,0,,,,,,,,,
tHW_tHS_CAC,0,0,0,0,,,,,,,,,
tHW_tHS_CAG,0,0,0,0,,,,,,,,,
tHW_tHS_CAU,0,0,0,0,,,,,,,,,
tHW_tHS_CCG,0,0,0,0,,,,,,,,,
tHW_tHS_CGA,0,0,0,0,,,,,,,,,
tHW_tHS_CGC,0,0,0,0,,,,,,,,,
tHW_tHS_CGG,0,0,0,0,,,,,,,,,
tHW_tHS_CGU,0,0,0,0,,,,,,,,,
tHW_tHS_CUA,0,0,0,0,,,,,,,,,
tHW_tHS_CUC,0,0,0,0,,,,,,,,,
tHW_tHS_CUG,0,0,0,0,,,,,,,,,
tHW_tHS_CUU,0,0,0,0,,,,,,,,,
tHW_tHS_GCG,0,0,0,0,,,,,,,,,
tHW_tHS_GGA,0,0,0,0,,,,,,,,,
tHW_tHS_GGC,0,0,0,0,,,,,,,,,
tHW_tHS_GGU,0,0,0,0,,,,,,,,,
tHW_tHS_GUC,0,0,0,0,,,,,,,,,
tHW_tHS_GUU,0,0,0,0,,,,,,,,,
tHW_tHS_UAA,0,0,0,0,,,,,,,,,
tHW_tHS_UAC,0,0,0,0,,,,,,,,,
tHW_tHS_UAG,0,0,0,0,,,,,,,,,
tHW_tHS_UAU,0,0,0,0,,,,,,,,,
tHW_tHS_UCA,0,0,0,0,,,,,,,,,
tHW_tHS_UCC,0,0,0,0,,,,,,,,,
tHW_tHS_UCG,0,0,0,0,,,,,,,,,
tHW_tHS_UCU,0,0,0,0,,,,,,,,,
tHW_tHS_UGA,0,0,0,0,,,,,,,,,
tHW_tHS_UGC,0,0,0,0,,,,,,,,,
tHW_tHS_UGU,0,0,0,0,,,,,,,,,
tHW_tHS_UUC,0,0,0,0,,,,,,,,,
tHW_tHS_UUU,0,0,0,0,,,,,,,,,
tHW_tHW_AAG,0,0,0,0,,,,,,,,,
tHW_tHW_ACA,0,0,0,0,,,,,,,,,
tHW_tHW_ACG,0,0,0,0,,,,,,,,,
tHW_tHW_ACU,0,0,0,0,,,,,,,,,
tHW_tHW_AGA,0,0,0,0,,,,,,,,,
tHW_tHW_AGC,0,0,0,0,,,,,,,,,
tHW_tHW_AGG,0,0,0,0,,,,,,,,,
tHW_tHW_AGU,0,0,0,0,,,,,,,,,
tHW_tHW_AUA,0,0,0,0,,,,,,,,,
tHW_tHW_AUC,0,0,0,0,,,,,,,,,
tHW_tHW_CAA,0,0,0,0,,,,,,,,,
tHW_tHW_CAC,0,0,0,0,,,,,,,,,
tHW_tHW_CAG,0,0,0,0,,,,,,,,,
tHW_tHW_CAU,0,0,0,0,,,,,,,,,
tHW_tHW_CCA,0,0,0,0,,,,,,,,,
tHW_tHW_CCG,0,0,0,0,,,,,,,,,
tHW_tHW_CCU,0,0,0,0,,,,,,,,,
tHW_tHW_CGA,0,0,0,0,,,,,,,,,
tHW_tHW_CGC,0,0,0,0,,,,,,,,,
tHW_tHW_CGG,0,0,0,0,,,,,,,,,
tHW_tHW_CGU,0,0,0,0,,,,,,,,,
tHW_tHW_CUA,0,0,0,0,,,,,,,,,
tHW_tHW_CUC,0,0,0,0,,,,,,,,,
tHW_tHW_CUG,0,0,0,0,,,,,,,,,
tHW_tHW_CUU,0,0,0,0,,,,,,,,,
tHW_tHW_GAG,0,0,0,0,,,,,,,,,
tHW_tHW_GCA,0,0,0,0,,,,,,,,,
tHW_tHW_GCG,0,0,0,0,,,,,,,,,
tHW_tHW_GCU,0,0,0,0,,,,,,,,,
tHW_tHW_GUA,0,0,0,0,,,,,,,,,
tHW_tHW_GUC,0,0,0,0,,,,,,,,,
tHW_tHW_UAA,0,0,0,0,,,,,,,,,
tHW_tHW_UAC,0,0,0,0,,,,,,,,,
tHW_tHW_UAG,0,0,0,0,,,,,,,,,
tHW_tHW_UAU,0,0,0,0,,,,,,,,,
tHW_tHW_UCA,0,0,0,0,,,,,,,,,
tHW_tHW_UCC,0,0,0,0,,,,,,,,,
tHW_tHW_UCG,0,0,0,0,,,,,,,,,
tHW_tHW_UCU,0,0,0,0,,,,,,,,,
tHW_tHW_UUA,0,0,0,0,,,,,,,,,
tHW_tHW_UUC,0,0,0,0,,,,,,,,,
tHW_tSH_AAG,0,0,0,0,,,,,,,,,
tHW_tSH_ACG,0,0,0,0,,,,,,,,,
tHW_tSH_ACU,0,0,0,0,,,,,,,,,
tHW_tSH_AGA,0,0,0,0,,,,,,,,,
tHW_tSH_AGC,0,0,0,0,,,,,,,,,
tHW_tSH_AGG,0,0,0,0,,,,,,,,,
tHW_tSH_AGU,0,0,0,0,,,,,,,,,
tHW_tSH_AUG,0,0,0,0,,,,,,,,,
tHW_tSH_AUU,0,0,0,0,,,,,,,,,
tHW_tSH_CAA,0,0,0,0,,,,,,,,,
tHW_tSH_CAC,0,0,0,0,,,,,,,,,
tHW_tSH_CAG,0,0,0,0,,,,,,,,,
tHW_tSH_CAU,0,0,0,0,,,,,,,,,
tHW_tSH_CCG,0,0,0,0,,,,,,,,,
tHW_tSH_CCU,0,0,0,0,,,,,,,,,
tHW_tSH_CGA,0,0,0,0,,,,,,,,,
tHW_tSH_CGC,0,0,0,0,,,,,,,,,
tHW_tSH_CGG,0,0,0,0,,,,,,,,,
tHW_tSH_CGU,0,0,0,0,,,,,,,,,
tHW_tSH_CUA,0,0,0,0,,,,,,,,,
tHW_tSH_CUC,0,0,0,0,,,,,,,,,
tHW_tSH_CUG,0,0,0,0,,,,,,,,,
tHW_tSH_CUU,0,0,0,0,,,,,,,,,
tHW_tSH_GAG,0,0,0,0,,,,,,,,,
tHW_tSH_GCG,0,0,0,0,,,,,,,,,
tHW_tSH_GCU,0,0,0,0,,,,,,,,,
tHW_tSH_GGC,0,0,0,0,,,,,,,,,
tHW_tSH_GUG,0,0,0,0,,,,,,,,,
tHW_tSH_GUU,0,0,0,0,,,,,,,,,
tHW_tSH_UAA,0,0,0,0,,,,,,,,,
tHW_tSH_UAC,0,0,0,0,,,,,,,,,
tHW_tSH_UAG,0,0,0,0,,,,,,,,,
tHW_tSH_UAU,0,0,0,0,,,,,,,,,
tHW_tSH_UCA,0,0,0,0,,,,,,,,,
tHW_tSH_UCC,0,0,0,0,,,,,,,,,
tHW_tSH_UCG,0,0,0,0,,,,,,,,,
tHW_tSH_UCU,0,0,0,0,,,,,,,,,
tHW_tSH_UGC,0,0,0,0,,,,,,,,,
tHW_tSH_UUG,0,0,0,0,,,,,,,,,
tHW_tSH_UUU,0,0,0,0,,,,,,,,,
tHW_tSW_AAG,0,0,0,0,,,,,,,,,
tHW_tSW_AGA,0,0,0,0,,,,,,,,,
tHW_tSW_AGC,0,0,0,0,,,,,,,,,
tHW_tSW_AGG,0,0,0,0,,,,,,,,,
tHW_tSW_AGU,0,0,0,0,,,,,,,,,
tHW_tSW_CAA,0,0,0,0,,,,,,,,,
tHW_tSW_CAC,0,0,0,0,,,,,,,,,
tHW_tSW_CAG,0,0,0,0,,,,,,,,,
tHW_tSW_CAU,0,0,0,0,,,,,,,,,
tHW_tSW_CGA,0,0,0,0,,,,,,,,,
tHW_tSW_CGC,0,0,0,0,,,,,,,,,
tHW_tSW_CGG,0,0,0,0,,,,,,,,,
tHW_tSW_CGU,0,0,0,0,,,,,,,,,
tHW_tSW_CUA,0,0,0,0,,,,,,,,,
tHW_tSW_CUC,0,0,0,0,,,,,,,,,
tHW_tSW_CUG,0,0,0,0,,,,,,,,,
tHW_tSW_CUU,0,0,0,0,,,,,,,,,
tHW_tSW_GAG,0,0,0,0,,,,,,,,,
tHW_tSW_GGG,0,0,0,0,,,,,,,,,
tHW_tSW_UAA,0,0,0,0,,,,,,,,,
tHW_tSW_UAC,0,0,0,0,,,,,,,,,
tHW_tSW_UAG,0,0,0,0,,,,,,,,,
tHW_tSW_UAU,0,0,0,0,,,,,,,,,
tHW_tSW_UCA,0,0,0,0,,,,,,,,,
tHW_tSW_UCC,0,0,0,0,,,,,,,,,
tHW_tSW_UCG,0,0,0,0,,,,,,,,,
tHW_tSW_UCU,0,0,0,0,,,,,,,,,
tHW_tSW_UGG,0,0,0,0,,,,,,,,,
tHW_tSS_AAC,0,0,0,0,,,,,,,,,
tHW_tSS_AAU,0,0,0,0,,,,,,,,,
tHW_tSS_ACC,0,0,0,0,,,,,,,,,
tHW_tSS_ACU,0,0,0,0,,,,,,,,,
tHW_tSS_AGA,0,0,0,0,,,,,,,,,
tHW_tSS_AGC,0,0,0,0,,,,,,,,,
tHW_tSS_AGG,0,0,0,0,,,,,,,,,
tHW_tSS_AGU,0,0,0,0,,,,,,,,,
tHW_tSS_AUC,0,0,0,0,,,,,,,,,
tHW_tSS_AUU,0,0,0,0,,,,,,,,,
tHW_tSS_CAA,0,0,0,0,,,,,,,,,
tHW_tSS_CAC,0,0,0,0,,,,,,,,,
tHW_tSS_CAG,0,0,0,0,,,,,,,,,
tHW_tSS_CAU,0,0,0,0,,,,,,,,,
tHW_tSS_CCC,0,0,0,0,,,,,,,,,
tHW_tSS_CCU,0,0,0,0,,,,,,,,,
tHW_tSS_CGA,0,0,0,0,,,,,,,,,
tHW_tSS_CGC,0,0,0,0,,,,,,,,,
tHW_tSS_CGG,0,0,0,0,,,,,,,,,
tHW_tSS_CGU,0,0,0,0,,,,,,,,,
tHW_tSS_CUA,0,0,0,0,,,,,,,,,
tHW_tSS_CUC,0,0,0,0,,,,,,,,,
tHW_tSS_CUG,0,0,0,0,,,,,,,,,
tHW_tSS_CUU,0,0,0,0,,,,,,,,,
tHW_tSS_GAC,0,0,0,0,,,,,,,,,
tHW_tSS_GAU,0,0,0,0,,,,,,,,,
tHW_tSS_GCC,0,0,0,0,,,,,,,,,
tHW_tSS_GCU,0,0,0,0,,,,,,,,,
tHW_tSS_GGC,0,0,0,0,,,,,,,,,
tHW_tSS_GGU,0,0,0,0,,,,,,,,,
tHW_tSS_GUC,0,0,0,0,,,,,,,,,
tHW_tSS_GUU,0,0,0,0,,,,,,,,,
tHW_tSS_UAA,0,0,0,0,,,,,,,,,
tHW_tSS_UAC,0,0,0,0,,,,,,,,,
tHW_tSS_UAG,0,0,0,0,,,,,,,,,
tHW_tSS_UAU,0,0,0,0,,,,,,,,,
tHW_tSS_UCA,0,0,0,0,,,,,,,,,
tHW_tSS_UCC,0,0,0,0,,,,,,,,,
tHW_tSS_UCG,0,0,0,0,,,,,,,,,
tHW_tSS_UCU,0,0,0,0,,,,,,,,,
tHW_tSS_UGC,0,0,0,0,,,,,,,,,
tHW_tSS_UGU,0,0,0,0,,,,,,,,,
tHW_tSS_UUC,0,0,0,0,,,,,,,,,
tHW_tSS_UUU,0,0,0,0,,,,,,,,,
tSH_cSH_ACG,0,0,0,0,,,,,,,,,
tSH_cSH_AGA,0,0,0,0,,,,,,,,,
tSH_cSH_AGC,0,0,0,0,,,,,,,,,
tSH_cSH_AGG,0,0,0,0,,,,,,,,,
tSH_cSH_AGU,0,0,0,0,,,,,,,,,
tSH_cSH_AUG,0,0,0,0,,,,,,,,,
tSH_cSH_CCG,0,0,0,0,,,,,,,,,
tSH_cSH_CGA,0,0,0,0,,,,,,,,,
tSH_cSH_CGC,0,0,0,0,,,,,,,,,
tSH_cSH_CGG,0,0,0,0,,,,,,,,,
tSH_cSH_CGU,0,0,0,0,,,,,,,,,
tSH_cSH_CUA,0,0,0,0,,,,,,,,,
tSH_cSH_CUC,0,0,0,0,,,,,,,,,
tSH_cSH_CUG,0,0,0,0,,,,,,,,,
tSH_cSH_CUU,0,0,0,0,,,,,,,,,
tSH_cSH_GCA,0,0,0,0,,,,,,,,,
tSH_cSH_GCC,0,0,0,0,,,,,,,,,
tSH_cSH_GCG,0,0,0,0,,,,,,,,,
tSH_cSH_GCU,0,0,0,0,,,,,,,,,
tSH_cSH_GUG,0,0,0,0,,,,,,,,,
tSH_cSH_UCG,0,0,0,0,,,,,,,,,
tSH_cSH_UGA,0,0,0,0,,,,,,,,,
tSH_cSH_UGC,0,0,0,0,,,,,,,,,
tSH_cSH_UGG,0,0,0,0,,,,,,,,,
tSH_cSH_UGU,0,0,0,0,,,,,,,,,
tSH_cSH_UUA,0,0,0,0,,,,,,,,,
tSH_cSH_UUC,0,0,0,0,,,,,,,,,
tSH_cSH_UUG,0,0,0,0,,,,,,,,,
tSH_cSH_UUU,0,0,0,0,,,,,,,,,
tSH_cSS_AGA,0,0,0,0,,,,,,,,,
tSH_cSS_AGC,0,0,0,0,,,,,,,,,
tSH_cSS_AGG,0,0,0,0,,,,,,,,,
tSH_cSS_AGU,0,0,0,0,,,,,,,,,
tSH_cSS_CGA,0,0,0,0,,,,,,,,,
tSH_cSS_CGC,0,0,0,0,,,,,,,,,
tSH_cSS_CGG,0,0,0,0,,,,,,,,,
tSH_cSS_CGU,0,0,0,0,,,,,,,,,
tSH_cSS_CUA,0,0,0,0,,,,,,,,,
tSH_cSS_CUC,0,0,0,0,,,,,,,,,
tSH_cSS_CUG,0,0,0,0,,,,,,,,,
tSH_cSS_CUU,0,0,0,0,,,,,,,,,
tSH_cSS_GCA,0,0,0,0,,,,,,,,,
tSH_cSS_GCC,0,0,0,0,,,,,,,,,
tSH_cSS_GCG,0,0,0,0,,,,,,,,,
tSH_cSS_GCU,0,0,0,0,,,,,,,,,
tSH_cSS_UGA,0,0,0,0,,,,,,,,,
tSH_cSS_UGC,0,0,0,0,,,,,,,,,
tSH_cSS_UGG,0,0,0,0,,,,,,,,,
tSH_cSS_UGU,0,0,0,0,,,,,,,,,
tSH_cSS_UUA,0,0,0,0,,,,,,,,,
tSH_cSS_UUC,0,0,0,0,,,,,,,,,
tSH_cSS_UUG,0,0,0,0,,,,,,,,,
tSH_cSS_UUU,0,0,0,0,,,,,,,,,
tSH_cSW_AGA,0,0,0,0,,,,,,,,,
tSH_cSW_AGC,0,0,0,0,,,,,,,,,
tSH_cSW_AGG,0,0,0,0,,,,,,,,,
tSH_cSW_AGU,0,0,0,0,,,,,,,,,
tSH_cSW_CGA,0,0,0,0,,,,,,,,,
tSH_cSW_CGC,0,0,0,0,,,,,,,,,
tSH_cSW_CGG,0,0,0,0,,,,,,,,,
tSH_cSW_CGU,0,0,0,0,,,,,,,,,
tSH_cSW_CUA,0,0,0,0,,,,,,,,,
tSH_cSW_CUC,0,0,0,0,,,,,,,,,
tSH_cSW_CUG,0,0,0,0,,,,,,,,,
tSH_cSW_CUU,0,0,0,0,,,,,,,,,
tSH_cSW_GCA,0,0,0,0,,,,,,,,,
tSH_cSW_GCC,0,0,0,0,,,,,,,,,
tSH_cSW_GCG,0,0,0,0,,,,,,,,,
tSH_cSW_GCU,0,0,0,0,,,,,,,,,
tSH_cSW_UGA,0,0,0,0,,,,,,,,,
tSH_cSW_UGC,0,0,0,0,,,,,,,,,
tSH_cSW_UGG,0,0,0,0,,,,,,,,,
tSH_cSW_UGU,0,0,0,0,,,,,,,,,
tSH_cSW_UUA,0,0,0,0,,,,,,,,,
tSH_cSW_UUC,0,0,0,0,,,,,,,,,
tSH_cSW_UUG,0,0,0,0,,,,,,,,,
tSH_cSW_UUU,0,0,0,0,,,,,,,,,
tSH_tSH_AAG,0,0,0,0,,,,,,,,,
tSH_tSH_ACG,0,0,0,0,,,,,,,,,
tSH_tSH_ACU,0,0,0,0,,,,,,,,,
tSH_tSH_AGA,0,0,0,0,,,,,,,,,
tSH_tSH_AGC,0,0,0,0,,,,,,,,,
tSH_tSH_AGG,0,0,0,0,,,,,,,,,
tSH_tSH_AGU,0,0,0,0,,,,,,,,,
tSH_tSH_AUG,0,0,0,0,,,,,,,,,
tSH_tSH_AUU,0,0,0,0,,,,,,,,,
tSH_tSH_CAG,0,0,0,0,,,,,,,,,
tSH_tSH_CCG,0,0,0,0,,,,,,,,,
tSH_tSH_CCU,0,0,0,0,,,,,,,,,
tSH_tSH_CGA,0,0,0,0,,,,,,,,,
tSH_tSH_CGC,0,0,0,0,,,,,,,,,
tSH_tSH_CGG,0,0,0,0,,,,,,,,,
tSH_tSH_CGU,0,0,0,0,,,,,,,,,
tSH_tSH_CUA,0,0,0,0,,,,,,,,,
tSH_tSH_CUC,0,0,0,0,,,,,,,,,
tSH_tSH_CUG,0,0,0,0,,,,,,,,,
tSH_tSH_CUU,0,0,0,0,,,,,,,,,
tSH_tSH_GAG,0,0,0,0,,,,,,,,,
tSH_tSH_GCA,0,0,0,0,,,,,,,,,
tSH_tSH_GCC,0,0,0,0,,,,,,,,,
tSH_tSH_GCG,0,0,0,0,,,,,,,,,
tSH_tSH_GCU,0,0,0,0,,,,,,,,,
tSH_tSH_GGC,0,0,0,0,,,,,,,,,
tSH_tSH_GUG,0,0,0,0,,,,,,,,,
tSH_tSH_GUU,0,0,0,0,,,,,,,,,
tSH_tSH_UAG,0,0,0,0,,,,,,,,,
tSH_tSH_UCG,0,0,0,0,,,,,,,,,
tSH_tSH_UCU,0,0,0,0,,,,,,,,,
tSH_tSH_UGA,0,0,0,0,,,,,,,,,
tSH_tSH_UGC,0,0,0,0,,,,,,,,,
tSH_tSH_UGG,0,0,0,0,,,,,,,,,
tSH_tSH_UGU,0,0,0,0,,,,,,,,,
tSH_tSH_UUA,0,0,0,0,,,,,,,,,
tSH_tSH_UUC,0,0,0,0,,,,,,,,,
tSH_tSH_UUG,0,0,0,0,,,,,,,,,
tSH_tSH_UUU,0,0,0,0,,,,,,,,,
tSH_tSS_ACA,0,0,0,0,,,,,,,,,
tSH_tSS_ACC,0,0,0,0,,,,,,,,,
tSH_tSS_ACG,0,0,0,0,,,,,,,,,
tSH_tSS_ACU,0,0,0,0,,,,,,,,,
tSH_tSS_AGA,0,0,0,0,,,,,,,,,
tSH_tSS_AGC,0,0,0,0,,,,,,,,,
tSH_tSS_AGG,0,0,0,0,,,,,,,,,
tSH_tSS_AGU,0,0,0,0,,,,,,,,,
tSH_tSS_AUA,0,0,0,0,,,,,,,,,
tSH_tSS_AUC,0,0,0,0,,,,,,,,,
tSH_tSS_AUG,0,0,0,0,,,,,,,,,
tSH_tSS_AUU,0,0,0,0,,,,,,,,,
tSH_tSS_CCA,0,0,0,0,,,,,,,,,
tSH_tSS_CCC,0,0,0,0,,,,,,,,,
tSH_tSS_CCG,0,0,0,0,,,,,,,,,
tSH_tSS_CCU,0,0,0,0,,,,,,,,,
tSH_tSS_CGA,0,0,0,0,,,,,,,,,
tSH_tSS_CGC,0,0,0,0,,,,,,,,,
tSH_tSS_CGG,0,0,0,0,,,,,,,,,
tSH_tSS_CGU,0,0,0,0,,,,,,,,,
tSH_tSS_CUA,0,0,0,0,,,,,,,,,
tSH_tSS_CUC,0,0,0,0,,,,,,,,,
tSH_tSS_CUG,0,0,0,0,,,,,,,,,
tSH_tSS_CUU,0,0,0,0,,,,,,,,,
tSH_tSS_GCA,0,0,0,0,,,,,,,,,
tSH_tSS_GCC,0,0,0,0,,,,,,,,,
tSH_tSS_GCG,0,0,0,0,,,,,,,,,
tSH_tSS_GCU,0,0,0,0,,,,,,,,,
tSH_tSS_GUA,0,0,0,0,,,,,,,,,
tSH_tSS_GUC,0,0,0,0,,,,,,,,,
tSH_tSS_GUG,0,0,0,0,,,,,,,,,
tSH_tSS_GUU,0,0,0,0,,,,,,,,,
tSH_tSS_UCA,0,0,0,0,,,,,,,,,
tSH_tSS_UCC,0,0,0,0,,,,,,,,,
tSH_tSS_UCG,0,0,0,0,,,,,,,,,
tSH_tSS_UCU,0,0,0,0,,,,,,,,,
tSH_tSS_UGA,0,0,0,0,,,,,,,,,
tSH_tSS_UGC,0,0,0,0,,,,,,,,,
tSH_tSS_UGG,0,0,0,0,,,,,,,,,
tSH_tSS_UGU,0,0,0,0,,,,,,,,,
tSH_tSS_UUA,0,0,0,0,,,,,,,,,
tSH_tSS_UUC,0,0,0,0,,,,,,,,,
tSH_tSS_UUG,0,0,0,0,,,,,,,,,
tSH_tSS_UUU,0,0,0,0,,,,,,,,,
tSH_tSW_AAG,0,0,0,0,,,,,,,,,
tSH_tSW_AGA,0,0,0,0,,,,,,,,,
tSH_tSW_AGC,0,0,0,0,,,,,,,,,
tSH_tSW_AGG,0,0,0,0,,,,,,,,,
tSH_tSW_AGU,0,0,0,0,,,,,,,,,
tSH_tSW_CAG,0,0,0,0,,,,,,,,,
tSH_tSW_CGA,0,0,0,0,,,,,,,,,
tSH_tSW_CGC,0,0,0,0,,,,,,,,,
tSH_tSW_CGG,0,0,0,0,,,,,,,,,
tSH_tSW_CGU,0,0,0,0,,,,,,,,,
tSH_tSW_CUA,0,0,0,0,,,,,,,,,
tSH_tSW_CUC,0,0,0,0,,,,,,,,,
tSH_tSW_CUG,0,0,0,0,,,,,,,,,
tSH_tSW_CUU,0,0,0,0,,,,,,,,,
tSH_tSW_GAG,0,0,0,0,,,,,,,,,
tSH_tSW_GCA,0,0,0,0,,,,,,,,,
tSH_tSW_GCC,0,0,0,0,,,,,,,,,
tSH_tSW_GCG,0,0,0,0,,,,,,,,,
tSH_tSW_GCU,0,0,0,0,,,,,,,,,
tSH_tSW_GGG,0,0,0,0,,,,,,,,,
tSH_tSW_UAG,0,0,0,0,,,,,,,,,
tSH_tSW_UGA,0,0,0,0,,,,,,,,,
tSH_tSW_UGC,0,0,0,0,,,,,,,,,
tSH_tSW_UGG,0,0,0,0,,,,,,,,,
tSH_tSW_UGU,0,0,0,0,,,,,,,,,
tSH_tSW_UUA,0,0,0,0,,,,,,,,,
tSH_tSW_UUC,0,0,0,0,,,,,,,,,
tSH_tSW_UUG,0,0,0,0,,,,,,,,,
tSH_tSW_UUU,0,0,0,0,,,,,,,,,
tSW_cHH_AAA,0,0,0,0,,,,,,,,,
tSW_cHH_AAC,0,0,0,0,,,,,,,,,
tSW_cHH_AAU,0,0,0,0,,,,,,,,,
tSW_cHH_ACA,0,0,0,0,,,,,,,,,
tSW_cHH_ACC,0,0,0,0,,,,,,,,,
tSW_cHH_ACU,0,0,0,0,,,,,,,,,
tSW_cHH_AGA,0,0,0,0,,,,,,,,,
tSW_cHH_AGC,0,0,0,0,,,,,,,,,
tSW_cHH_AGG,0,0,0,0,,,,,,,,,
tSW_cHH_AGU,0,0,0,0,,,,,,,,,
tSW_cHH_AUA,0,0,0,0,,,,,,,,,
tSW_cHH_AUC,0,0,0,0,,,,,,,,,
tSW_cHH_AUG,0,0,0,0,,,,,,,,,
tSW_cHH_AUU,0,0,0,0,,,,,,,,,
tSW_cHH_CAA,0,0,0,0,,,,,,,,,
tSW_cHH_CAC,0,0,0,0,,,,,,,,,
tSW_cHH_CAU,0,0,0,0,,,,,,,,,
tSW_cHH_CCA,0,0,0,0,,,,,,,,,
tSW_cHH_CCC,0,0,0,0,,,,,,,,,
tSW_cHH_CCU,0,0,0,0,,,,,,,,,
tSW_cHH_CGU,0,0,0,0,,,,,,,,,
tSW_cHH_CUA,0,0,0,0,,,,,,,,,
tSW_cHH_CUC,0,0,0,0,,,,,,,,,
tSW_cHH_CUG,0,0,0,0,,,,,,,,,
tSW_cHH_CUU,0,0,0,0,,,,,,,,,
tSW_cHH_GAA,0,0,0,0,,,,,,,,,
tSW_cHH_GAC,0,0,0,0,,,,,,,,,
tSW_cHH_GAU,0,0,0,0,,,,,,,,,
tSW_cHH_GCA,0,0,0,0,,,,,,,,,
tSW_cHH_GCC,0,0,0,0,,,,,,,,,
tSW_cHH_GCU,0,0,0,0,,,,,,,,,
tSW_cHH_GGA,0,0,0,0,,,,,,,,,
tSW_cHH_GGC,0,0,0,0,,,,,,,,,
tSW_cHH_GGG,0,0,0,0,,,,,,,,,
tSW_cHH_GGU,0,0,0,0,,,,,,,,,
tSW_cHH_GUA,0,0,0,0,,,,,,,,,
tSW_cHH_GUC,0,0,0,0,,,,,,,,,
tSW_cHH_GUG,0,0,0,0,,,,,,,,,
tSW_cHH_GUU,0,0,0,0,,,,,,,,,
tSW_cHH_UAA,0,0,0,0,,,,,,,,,
tSW_cHH_UAC,0,0,0,0,,,,,,,,,
tSW_cHH_UAU,0,0,0,0,,,,,,,,,
tSW_cHH_UCA,0,0,0,0,,,,,,,,,
tSW_cHH_UCC,0,0,0,0,,,,,,,,,
tSW_cHH_UCU,0,0,0,0,,,,,,,,,
tSW_cHH_UGU,0,0,0,0,,,,,,,,,
tSW_cHH_UUA,0,0,0,0,,,,,,,,,
tSW_cHH_UUC,0,0,0,0,,,,,,,,,
tSW_cHH_UUG,0,0,0,0,,,,,,,,,
tSW_cHH_UUU,0,0,0,0,,,,,,,,,
tSW_cHS_AGA,0,0,0,0,,,,,,,,,
tSW_cHS_AGC,0,0,0,0,,,,,,,,,
tSW_cHS_AGG,0,0,0,0,,,,,,,,,
tSW_cHS_AGU,0,0,0,0,,,,,,,,,
tSW_cHS_CGC,0,0,0,0,,,,,,,,,
tSW_cHS_CGU,0,0,0,0,,,,,,,,,
tSW_cHS_GGA,0,0,0,0,,,,,,,,,
tSW_cHS_GGC,0,0,0,0,,,,,,,,,
tSW_cHS_GGG,0,0,0,0,,,,,,,,,
tSW_cHS_GGU,0,0,0,0,,,,,,,,,
tSW_cHS_UGC,0,0,0,0,,,,,,,,,
